"COD_VAR";"LIB_VAR";"COD_MOD";"LIB_MOD"
"GEO";"Géographie";"30185";"Mus"
"GEO";"Géographie";"34050";"Candillargues"
"GEO";"Géographie";"28252";"Miermaigne"
"GEO";"Géographie";"32451";"Tournan"
"GEO";"Géographie";"31439";"Préserville"
"GEO";"Géographie";"34051";"Canet"
"GEO";"Géographie";"30186";"Nages-et-Solorgues"
"GEO";"Géographie";"28253";"Mignières"
"GEO";"Géographie";"32452";"Tournecoupe"
"GEO";"Géographie";"31440";"Proupiary"
"GEO";"Géographie";"34052";"Capestang"
"GEO";"Géographie";"30187";"Navacelles"
"GEO";"Géographie";"32453";"Tourrenquets"
"GEO";"Géographie";"28254";"Mittainvilliers-Vérigny"
"GEO";"Géographie";"31441";"Prunet"
"GEO";"Géographie";"30188";"Ners"
"GEO";"Géographie";"34053";"Carlencas-et-Levas"
"GEO";"Géographie";"32454";"Traversères"
"GEO";"Géographie";"28255";"Moinville-la-Jeulin"
"GEO";"Géographie";"31442";"Puydaniel"
"GEO";"Géographie";"34054";"Cassagnoles"
"GEO";"Géographie";"32455";"Troncens"
"GEO";"Géographie";"30189";"Nîmes"
"GEO";"Géographie";"28256";"Moléans"
"GEO";"Géographie";"31443";"Puymaurin"
"GEO";"Géographie";"32456";"Tudelle"
"GEO";"Géographie";"34055";"Castanet-le-Haut"
"GEO";"Géographie";"30191";"Orsan"
"GEO";"Géographie";"28257";"Mondonville-Saint-Jean"
"GEO";"Géographie";"31444";"Puysségur"
"GEO";"Géographie";"32457";"Urdens"
"GEO";"Géographie";"34056";"Castelnau-de-Guers"
"GEO";"Géographie";"30192";"Orthoux-Sérignac-Quilhan"
"GEO";"Géographie";"28259";"Montboissier"
"GEO";"Géographie";"31445";"Quint-Fonsegrives"
"GEO";"Géographie";"34057";"Castelnau-le-Lez"
"GEO";"Géographie";"30193";"Parignargues"
"GEO";"Géographie";"28260";"Montharville"
"GEO";"Géographie";"32458";"Urgosse"
"GEO";"Géographie";"31446";"Ramonville-Saint-Agne"
"GEO";"Géographie";"30194";"Peyremale"
"GEO";"Géographie";"34058";"Castries"
"GEO";"Géographie";"28261";"Montigny-le-Chartif"
"GEO";"Géographie";"32459";"Valence-sur-Baïse"
"GEO";"Géographie";"31447";"Razecueillé"
"GEO";"Géographie";"34059";"La Caunette"
"GEO";"Géographie";"28263";"Montigny-sur-Avre"
"GEO";"Géographie";"30195";"Peyrolles"
"GEO";"Géographie";"32460";"Vergoignan"
"GEO";"Géographie";"31448";"Rebigue"
"GEO";"Géographie";"28264";"Montireau"
"GEO";"Géographie";"34060";"Causse-de-la-Selle"
"GEO";"Géographie";"30196";"Le Pin"
"GEO";"Géographie";"32461";"Verlus"
"GEO";"Géographie";"31449";"Régades"
"GEO";"Géographie";"34061";"Causses-et-Veyran"
"GEO";"Géographie";"28265";"Montlandon"
"GEO";"Géographie";"30197";"Les Plans"
"GEO";"Géographie";"32462";"Vic-Fezensac"
"GEO";"Géographie";"31450";"Renneville"
"GEO";"Géographie";"28267";"Montreuil"
"GEO";"Géographie";"34062";"Caussiniojouls"
"GEO";"Géographie";"30198";"Les Plantiers"
"GEO";"Géographie";"32463";"Viella"
"GEO";"Géographie";"31451";"Revel"
"GEO";"Géographie";"28268";"Morainville"
"GEO";"Géographie";"34063";"Caux"
"GEO";"Géographie";"30199";"Pommiers"
"GEO";"Géographie";"32464";"Villecomtal-sur-Arros"
"GEO";"Géographie";"31452";"Rieucazé"
"GEO";"Géographie";"28269";"Morancez"
"GEO";"Géographie";"34064";"Le Caylar"
"GEO";"Géographie";"30200";"Pompignan"
"GEO";"Géographie";"32465";"Villefranche-d'Astarac"
"GEO";"Géographie";"31453";"Rieumajou"
"GEO";"Géographie";"28270";"Moriers"
"GEO";"Géographie";"34065";"Cazedarnes"
"GEO";"Géographie";"30202";"Pont-Saint-Esprit"
"GEO";"Géographie";"32466";"Viozan"
"GEO";"Géographie";"31454";"Rieumes"
"GEO";"Géographie";"28271";"Morvilliers"
"GEO";"Géographie";"34066";"Cazevieille"
"GEO";"Géographie";"30201";"Ponteils-et-Brésis"
"GEO";"Géographie";"33001";"Abzac"
"GEO";"Géographie";"31455";"Rieux-Volvestre"
"GEO";"Géographie";"28272";"Mottereau"
"GEO";"Géographie";"34067";"Cazilhac"
"GEO";"Géographie";"30203";"Portes"
"GEO";"Géographie";"33002";"Aillas"
"GEO";"Géographie";"28273";"Moulhard"
"GEO";"Géographie";"31456";"Riolas"
"GEO";"Géographie";"34068";"Cazouls-d'Hérault"
"GEO";"Géographie";"30204";"Potelières"
"GEO";"Géographie";"33003";"Ambarès-et-Lagrave"
"GEO";"Géographie";"28274";"Moutiers"
"GEO";"Géographie";"31457";"Roquefort-sur-Garonne"
"GEO";"Géographie";"33004";"Ambès"
"GEO";"Géographie";"30205";"Pougnadoresse"
"GEO";"Géographie";"34069";"Cazouls-lès-Béziers"
"GEO";"Géographie";"28275";"Néron"
"GEO";"Géographie";"31458";"Roques"
"GEO";"Géographie";"33005";"Andernos-les-Bains"
"GEO";"Géographie";"30206";"Poulx"
"GEO";"Géographie";"34070";"Cébazan"
"GEO";"Géographie";"28276";"Neuvy-en-Beauce"
"GEO";"Géographie";"33006";"Anglade"
"GEO";"Géographie";"31459";"Roquesérière"
"GEO";"Géographie";"30207";"Pouzilhac"
"GEO";"Géographie";"34071";"Ceilhes-et-Rocozels"
"GEO";"Géographie";"28277";"Neuvy-en-Dunois"
"GEO";"Géographie";"31460";"Roquettes"
"GEO";"Géographie";"33007";"Arbanats"
"GEO";"Géographie";"30208";"Puechredon"
"GEO";"Géographie";"34072";"Celles"
"GEO";"Géographie";"28278";"Nogent-le-Phaye"
"GEO";"Géographie";"33009";"Arcachon"
"GEO";"Géographie";"31461";"Rouède"
"GEO";"Géographie";"30209";"Pujaut"
"GEO";"Géographie";"28279";"Nogent-le-Roi"
"GEO";"Géographie";"34073";"Cers"
"GEO";"Géographie";"33010";"Arcins"
"GEO";"Géographie";"31462";"Rouffiac-Tolosan"
"GEO";"Géographie";"30210";"Quissac"
"GEO";"Géographie";"34074";"Cessenon-sur-Orb"
"GEO";"Géographie";"28280";"Nogent-le-Rotrou"
"GEO";"Géographie";"33011";"Arès"
"GEO";"Géographie";"31463";"Roumens"
"GEO";"Géographie";"30211";"Redessan"
"GEO";"Géographie";"34075";"Cesseras"
"GEO";"Géographie";"28281";"Nogent-sur-Eure"
"GEO";"Géographie";"33012";"Arsac"
"GEO";"Géographie";"31464";"Sabonnères"
"GEO";"Géographie";"30212";"Remoulins"
"GEO";"Géographie";"34076";"Ceyras"
"GEO";"Géographie";"33014";"Les Artigues-de-Lussac"
"GEO";"Géographie";"28282";"Nonvilliers-Grandhoux"
"GEO";"Géographie";"31465";"Saccourvielle"
"GEO";"Géographie";"30213";"Revens"
"GEO";"Géographie";"34077";"Clapiers"
"GEO";"Géographie";"28283";"Nottonville"
"GEO";"Géographie";"33013";"Artigues-près-Bordeaux"
"GEO";"Géographie";"31466";"Saiguède"
"GEO";"Géographie";"30214";"Ribaute-les-Tavernes"
"GEO";"Géographie";"34078";"Claret"
"GEO";"Géographie";"33015";"Arveyres"
"GEO";"Géographie";"28284";"Oinville-Saint-Liphard"
"GEO";"Géographie";"31467";"Saint-Alban"
"GEO";"Géographie";"30215";"Rivières"
"GEO";"Géographie";"34079";"Clermont-l'Hérault"
"GEO";"Géographie";"33016";"Asques"
"GEO";"Géographie";"28285";"Oinville-sous-Auneau"
"GEO";"Géographie";"31468";"Saint-André"
"GEO";"Géographie";"30216";"Robiac-Rochessadoule"
"GEO";"Géographie";"34080";"Colombières-sur-Orb"
"GEO";"Géographie";"33017";"Aubiac"
"GEO";"Géographie";"28286";"Ollé"
"GEO";"Géographie";"31469";"Saint-Araille"
"GEO";"Géographie";"34081";"Colombiers"
"GEO";"Géographie";"30217";"Rochefort-du-Gard"
"GEO";"Géographie";"33019";"Audenge"
"GEO";"Géographie";"28287";"Orgères-en-Beauce"
"GEO";"Géographie";"31470";"Saint-Aventin"
"GEO";"Géographie";"34082";"Combaillaux"
"GEO";"Géographie";"30218";"Rochegude"
"GEO";"Géographie";"28289";"Ormoy"
"GEO";"Géographie";"33020";"Auriolles"
"GEO";"Géographie";"31471";"Saint-Béat-Lez"
"GEO";"Géographie";"34083";"Combes"
"GEO";"Géographie";"30356";"Rodilhan"
"GEO";"Géographie";"28290";"Orrouer"
"GEO";"Géographie";"33021";"Auros"
"GEO";"Géographie";"31472";"Saint-Bertrand-de-Comminges"
"GEO";"Géographie";"34084";"Corneilhan"
"GEO";"Géographie";"28291";"Ouarville"
"GEO";"Géographie";"30219";"Rogues"
"GEO";"Géographie";"33022";"Avensan"
"GEO";"Géographie";"31473";"Saint-Cézert"
"GEO";"Géographie";"34085";"Coulobres"
"GEO";"Géographie";"28292";"Ouerre"
"GEO";"Géographie";"30222";"La Roque-sur-Cèze"
"GEO";"Géographie";"33023";"Ayguemorte-les-Graves"
"GEO";"Géographie";"31474";"Saint-Christaud"
"GEO";"Géographie";"34086";"Courniou"
"GEO";"Géographie";"30220";"Roquedur"
"GEO";"Géographie";"28293";"Oulins"
"GEO";"Géographie";"33024";"Bagas"
"GEO";"Géographie";"31475";"Saint-Clar-de-Rivière"
"GEO";"Géographie";"34087";"Cournonsec"
"GEO";"Géographie";"30221";"Roquemaure"
"GEO";"Géographie";"33025";"Baigneaux"
"GEO";"Géographie";"28294";"Oysonville"
"GEO";"Géographie";"31476";"Saint-Élix-le-Château"
"GEO";"Géographie";"34088";"Cournonterral"
"GEO";"Géographie";"30223";"Rousson"
"GEO";"Géographie";"33026";"Balizac"
"GEO";"Géographie";"28296";"Péronville"
"GEO";"Géographie";"31477";"Saint-Élix-Séglan"
"GEO";"Géographie";"30224";"La Rouvière"
"GEO";"Géographie";"34089";"Creissan"
"GEO";"Géographie";"28298";"Pierres"
"GEO";"Géographie";"33027";"Barie"
"GEO";"Géographie";"31478";"Saint-Félix-Lauragais"
"GEO";"Géographie";"30225";"Sabran"
"GEO";"Géographie";"34090";"Le Crès"
"GEO";"Géographie";"28299";"Les Pinthières"
"GEO";"Géographie";"33028";"Baron"
"GEO";"Géographie";"31479";"Saint-Ferréol-de-Comminges"
"GEO";"Géographie";"34091";"Le Cros"
"GEO";"Géographie";"30226";"Saint-Alexandre"
"GEO";"Géographie";"28300";"Poinville"
"GEO";"Géographie";"33029";"Le Barp"
"GEO";"Géographie";"31482";"Saint-Frajou"
"GEO";"Géographie";"30227";"Saint-Ambroix"
"GEO";"Géographie";"34092";"Cruzy"
"GEO";"Géographie";"33030";"Barsac"
"GEO";"Géographie";"28301";"Poisvilliers"
"GEO";"Géographie";"31483";"Saint-Gaudens"
"GEO";"Géographie";"30232";"Saint-André-d'Olérargues"
"GEO";"Géographie";"34093";"Dio-et-Valquières"
"GEO";"Géographie";"33031";"Bassanne"
"GEO";"Géographie";"28302";"Pontgouin"
"GEO";"Géographie";"31484";"Saint-Geniès-Bellevue"
"GEO";"Géographie";"30229";"Saint-André-de-Majencoules"
"GEO";"Géographie";"34246";"Entre-Vignes"
"GEO";"Géographie";"33032";"Bassens"
"GEO";"Géographie";"28303";"Poupry"
"GEO";"Géographie";"31485";"Saint-Germier"
"GEO";"Géographie";"30230";"Saint-André-de-Roquepertuis"
"GEO";"Géographie";"34094";"Espondeilhan"
"GEO";"Géographie";"33033";"Baurech"
"GEO";"Géographie";"28304";"Prasville"
"GEO";"Géographie";"31486";"Saint-Hilaire"
"GEO";"Géographie";"30231";"Saint-André-de-Valborgne"
"GEO";"Géographie";"34095";"Fabrègues"
"GEO";"Géographie";"28305";"Pré-Saint-Évroult"
"GEO";"Géographie";"33034";"Bayas"
"GEO";"Géographie";"31487";"Saint-Ignan"
"GEO";"Géographie";"30233";"Saint-Bauzély"
"GEO";"Géographie";"34096";"Faugères"
"GEO";"Géographie";"28306";"Pré-Saint-Martin"
"GEO";"Géographie";"33035";"Bayon-sur-Gironde"
"GEO";"Géographie";"31488";"Saint-Jean"
"GEO";"Géographie";"30234";"Saint-Bénézet"
"GEO";"Géographie";"34097";"Félines-Minervois"
"GEO";"Géographie";"28308";"Prudemanche"
"GEO";"Géographie";"33036";"Bazas"
"GEO";"Géographie";"31489";"Saint-Jean-Lherm"
"GEO";"Géographie";"30236";"Saint-Bonnet-de-Salendrinque"
"GEO";"Géographie";"34098";"Ferrals-les-Montagnes"
"GEO";"Géographie";"28309";"Prunay-le-Gillon"
"GEO";"Géographie";"33037";"Beautiran"
"GEO";"Géographie";"31490";"Saint-Jory"
"GEO";"Géographie";"30235";"Saint-Bonnet-du-Gard"
"GEO";"Géographie";"34099";"Ferrières-les-Verreries"
"GEO";"Géographie";"28310";"La Puisaye"
"GEO";"Géographie";"33038";"Bégadan"
"GEO";"Géographie";"31491";"Saint-Julia"
"GEO";"Géographie";"30237";"Saint-Brès"
"GEO";"Géographie";"34100";"Ferrières-Poussarou"
"GEO";"Géographie";"28312";"Puiseux"
"GEO";"Géographie";"33039";"Bègles"
"GEO";"Géographie";"31492";"Saint-Julien-sur-Garonne"
"GEO";"Géographie";"30238";"Saint-Bresson"
"GEO";"Géographie";"34101";"Florensac"
"GEO";"Géographie";"33040";"Béguey"
"GEO";"Géographie";"28313";"Réclainville"
"GEO";"Géographie";"31493";"Saint-Lary-Boujean"
"GEO";"Géographie";"30240";"Saint-Césaire-de-Gauzignan"
"GEO";"Géographie";"34102";"Fontanès"
"GEO";"Géographie";"33042";"Belin-Béliet"
"GEO";"Géographie";"28314";"Les Ressuintes"
"GEO";"Géographie";"31494";"Saint-Laurent"
"GEO";"Géographie";"30241";"Saint-Chaptes"
"GEO";"Géographie";"34103";"Fontès"
"GEO";"Géographie";"33043";"Bellebat"
"GEO";"Géographie";"28315";"Revercourt"
"GEO";"Géographie";"31495";"Saint-Léon"
"GEO";"Géographie";"30242";"Saint-Christol-de-Rodières"
"GEO";"Géographie";"34104";"Fos"
"GEO";"Géographie";"36031";"Buzançais"
"GEO";"Géographie";"33044";"Bellefond"
"GEO";"Géographie";"31497";"Saint-Loup-Cammas"
"GEO";"Géographie";"28316";"Rohaire"
"GEO";"Géographie";"30243";"Saint-Christol-lez-Alès"
"GEO";"Géographie";"34105";"Fouzilhon"
"GEO";"Géographie";"33045";"Belvès-de-Castillon"
"GEO";"Géographie";"31498";"Saint-Loup-en-Comminges"
"GEO";"Géographie";"36032";"Ceaulmont"
"GEO";"Géographie";"28317";"Roinville"
"GEO";"Géographie";"30244";"Saint-Clément"
"GEO";"Géographie";"33046";"Bernos-Beaulac"
"GEO";"Géographie";"34106";"Fozières"
"GEO";"Géographie";"31499";"Saint-Lys"
"GEO";"Géographie";"28319";"Rouvray-Saint-Denis"
"GEO";"Géographie";"36033";"Celon"
"GEO";"Géographie";"30245";"Saint-Côme-et-Maruéjols"
"GEO";"Géographie";"33047";"Berson"
"GEO";"Géographie";"34107";"Fraisse-sur-Agout"
"GEO";"Géographie";"31500";"Saint-Mamet"
"GEO";"Géographie";"28321";"Rouvres"
"GEO";"Géographie";"36034";"Chabris"
"GEO";"Géographie";"30247";"Saint-Denis"
"GEO";"Géographie";"33048";"Berthez"
"GEO";"Géographie";"31501";"Saint-Marcel-Paulel"
"GEO";"Géographie";"34108";"Frontignan"
"GEO";"Géographie";"28322";"Rueil-la-Gadelière"
"GEO";"Géographie";"36035";"Chaillac"
"GEO";"Géographie";"30248";"Saint-Dézéry"
"GEO";"Géographie";"33049";"Beychac-et-Caillau"
"GEO";"Géographie";"31502";"Saint-Marcet"
"GEO";"Géographie";"28323";"Saint-Ange-et-Torçay"
"GEO";"Géographie";"30249";"Saint-Dionisy"
"GEO";"Géographie";"34109";"Gabian"
"GEO";"Géographie";"36036";"Chalais"
"GEO";"Géographie";"33050";"Bieujac"
"GEO";"Géographie";"31503";"Saint-Martory"
"GEO";"Géographie";"30250";"Saint-Étienne-de-l'Olm"
"GEO";"Géographie";"34110";"Galargues"
"GEO";"Géographie";"36037";"La Champenoise"
"GEO";"Géographie";"28324";"Saint-Arnoult-des-Bois"
"GEO";"Géographie";"33051";"Biganos"
"GEO";"Géographie";"31504";"Saint-Médard"
"GEO";"Géographie";"30251";"Saint-Étienne-des-Sorts"
"GEO";"Géographie";"34111";"Ganges"
"GEO";"Géographie";"36038";"Champillet"
"GEO";"Géographie";"33052";"Les Billaux"
"GEO";"Géographie";"28325";"Saint-Aubin-des-Bois"
"GEO";"Géographie";"31505";"Saint-Michel"
"GEO";"Géographie";"30252";"Saint-Félix-de-Pallières"
"GEO";"Géographie";"36040";"La Chapelle-Orthemale"
"GEO";"Géographie";"34112";"Garrigues"
"GEO";"Géographie";"33053";"Birac"
"GEO";"Géographie";"28326";"Saint-Avit-les-Guespières"
"GEO";"Géographie";"31506";"Saint-Orens-de-Gameville"
"GEO";"Géographie";"30253";"Saint-Florent-sur-Auzonnet"
"GEO";"Géographie";"36041";"La Chapelle-Saint-Laurian"
"GEO";"Géographie";"34113";"Gigean"
"GEO";"Géographie";"33054";"Blaignac"
"GEO";"Géographie";"31508";"Saint-Paul-d'Oueil"
"GEO";"Géographie";"28327";"Saint-Bomer"
"GEO";"Géographie";"30254";"Saint-Geniès-de-Comolas"
"GEO";"Géographie";"34114";"Gignac"
"GEO";"Géographie";"36042";"Chasseneuil"
"GEO";"Géographie";"33055";"Blaignan-Prignac"
"GEO";"Géographie";"31507";"Saint-Paul-sur-Save"
"GEO";"Géographie";"28329";"Saint-Christophe"
"GEO";"Géographie";"30255";"Saint-Geniès-de-Malgoirès"
"GEO";"Géographie";"33056";"Blanquefort"
"GEO";"Géographie";"36043";"Chassignolles"
"GEO";"Géographie";"31509";"Saint-Pé-d'Ardet"
"GEO";"Géographie";"28333";"Saint-Denis-des-Puits"
"GEO";"Géographie";"34115";"Gorniès"
"GEO";"Géographie";"30256";"Saint-Gervais"
"GEO";"Géographie";"33057";"Blasimon"
"GEO";"Géographie";"31510";"Saint-Pé-Delbosc"
"GEO";"Géographie";"36044";"Châteauroux"
"GEO";"Géographie";"28334";"Saint-Denis-Lanneray"
"GEO";"Géographie";"30257";"Saint-Gervasy"
"GEO";"Géographie";"34116";"Grabels"
"GEO";"Géographie";"33058";"Blaye"
"GEO";"Géographie";"31511";"Saint-Pierre"
"GEO";"Géographie";"30258";"Saint-Gilles"
"GEO";"Géographie";"36045";"Châtillon-sur-Indre"
"GEO";"Géographie";"28335";"Saint-Éliph"
"GEO";"Géographie";"34117";"Graissessac"
"GEO";"Géographie";"33059";"Blésignac"
"GEO";"Géographie";"31512";"Saint-Pierre-de-Lages"
"GEO";"Géographie";"30260";"Saint-Hilaire-d'Ozilhan"
"GEO";"Géographie";"36046";"La Châtre"
"GEO";"Géographie";"28336";"Saint-Éman"
"GEO";"Géographie";"34344";"La Grande-Motte"
"GEO";"Géographie";"33060";"Bommes"
"GEO";"Géographie";"31513";"Saint-Plancard"
"GEO";"Géographie";"30259";"Saint-Hilaire-de-Brethmas"
"GEO";"Géographie";"28337";"Saint-Georges-sur-Eure"
"GEO";"Géographie";"34118";"Guzargues"
"GEO";"Géographie";"36047";"La Châtre-Langlin"
"GEO";"Géographie";"33061";"Bonnetan"
"GEO";"Géographie";"31514";"Saint-Rome"
"GEO";"Géographie";"30261";"Saint-Hippolyte-de-Caton"
"GEO";"Géographie";"28339";"Saint-Germain-le-Gaillard"
"GEO";"Géographie";"33062";"Bonzac"
"GEO";"Géographie";"36048";"Chavin"
"GEO";"Géographie";"34119";"Hérépian"
"GEO";"Géographie";"31515";"Saint-Rustice"
"GEO";"Géographie";"28341";"Saint-Jean-de-Rebervilliers"
"GEO";"Géographie";"30262";"Saint-Hippolyte-de-Montaigu"
"GEO";"Géographie";"36049";"Chazelet"
"GEO";"Géographie";"34120";"Jacou"
"GEO";"Géographie";"31516";"Saint-Sauveur"
"GEO";"Géographie";"33063";"Bordeaux"
"GEO";"Géographie";"28342";"Saint-Jean-Pierre-Fixte"
"GEO";"Géographie";"30263";"Saint-Hippolyte-du-Fort"
"GEO";"Géographie";"31517";"Saint-Sulpice-sur-Lèze"
"GEO";"Géographie";"34121";"Joncels"
"GEO";"Géographie";"36050";"Chezelles"
"GEO";"Géographie";"30264";"Saint-Jean-de-Ceyrargues"
"GEO";"Géographie";"28343";"Saint-Laurent-la-Gâtine"
"GEO";"Géographie";"31518";"Saint-Thomas"
"GEO";"Géographie";"33064";"Bossugan"
"GEO";"Géographie";"34122";"Jonquières"
"GEO";"Géographie";"30265";"Saint-Jean-de-Crieulon"
"GEO";"Géographie";"28344";"Saint-Léger-des-Aubées"
"GEO";"Géographie";"36051";"Chitray"
"GEO";"Géographie";"31519";"Saint-Vincent"
"GEO";"Géographie";"33065";"Bouliac"
"GEO";"Géographie";"30266";"Saint-Jean-de-Maruéjols-et-Avéjan"
"GEO";"Géographie";"34123";"Juvignac"
"GEO";"Géographie";"28346";"Saint-Lubin-de-Cravant"
"GEO";"Géographie";"31480";"Sainte-Foy-d'Aigrefeuille"
"GEO";"Géographie";"36052";"Chouday"
"GEO";"Géographie";"30267";"Saint-Jean-de-Serres"
"GEO";"Géographie";"34124";"Lacoste"
"GEO";"Géographie";"31481";"Sainte-Foy-de-Peyrolières"
"GEO";"Géographie";"28347";"Saint-Lubin-de-la-Haye"
"GEO";"Géographie";"33066";"Bourdelles"
"GEO";"Géographie";"36053";"Ciron"
"GEO";"Géographie";"30268";"Saint-Jean-de-Valériscle"
"GEO";"Géographie";"34125";"Lagamas"
"GEO";"Géographie";"28348";"Saint-Lubin-des-Joncherets"
"GEO";"Géographie";"31496";"Sainte-Livrade"
"GEO";"Géographie";"33067";"Bourg"
"GEO";"Géographie";"30269";"Saint-Jean-du-Gard"
"GEO";"Géographie";"36054";"Cléré-du-Bois"
"GEO";"Géographie";"28349";"Saint-Lucien"
"GEO";"Géographie";"31520";"Sajas"
"GEO";"Géographie";"34126";"Lamalou-les-Bains"
"GEO";"Géographie";"33068";"Bourideys"
"GEO";"Géographie";"30270";"Saint-Jean-du-Pin"
"GEO";"Géographie";"36055";"Clion"
"GEO";"Géographie";"28350";"Saint-Luperce"
"GEO";"Géographie";"31521";"Saleich"
"GEO";"Géographie";"34127";"Lansargues"
"GEO";"Géographie";"33069";"Le Bouscat"
"GEO";"Géographie";"30271";"Saint-Julien-de-Cassagnas"
"GEO";"Géographie";"36056";"Cluis"
"GEO";"Géographie";"28351";"Saint-Maixme-Hauterive"
"GEO";"Géographie";"31522";"Salerm"
"GEO";"Géographie";"34128";"Laroque"
"GEO";"Géographie";"33070";"Brach"
"GEO";"Géographie";"30272";"Saint-Julien-de-la-Nef"
"GEO";"Géographie";"36057";"Coings"
"GEO";"Géographie";"28352";"Saint-Martin-de-Nigelles"
"GEO";"Géographie";"31523";"Salies-du-Salat"
"GEO";"Géographie";"33071";"Branne"
"GEO";"Géographie";"34129";"Lattes"
"GEO";"Géographie";"30273";"Saint-Julien-de-Peyrolas"
"GEO";"Géographie";"36058";"Concremiers"
"GEO";"Géographie";"28353";"Saint-Maur-sur-le-Loir"
"GEO";"Géographie";"31524";"Salles-et-Pratviel"
"GEO";"Géographie";"33072";"Brannens"
"GEO";"Géographie";"34130";"Laurens"
"GEO";"Géographie";"30274";"Saint-Julien-les-Rosiers"
"GEO";"Géographie";"31525";"Salles-sur-Garonne"
"GEO";"Géographie";"36059";"Condé"
"GEO";"Géographie";"28354";"Saint-Maurice-Saint-Germain"
"GEO";"Géographie";"33073";"Braud-et-Saint-Louis"
"GEO";"Géographie";"34131";"Lauret"
"GEO";"Géographie";"30275";"Saint-Just-et-Vacquières"
"GEO";"Géographie";"31527";"La Salvetat-Lauragais"
"GEO";"Géographie";"36060";"Crevant"
"GEO";"Géographie";"28355";"Saint-Ouen-Marchefroy"
"GEO";"Géographie";"33213";"La Brède"
"GEO";"Géographie";"30276";"Saint-Laurent-d'Aigouze"
"GEO";"Géographie";"34132";"Lauroux"
"GEO";"Géographie";"31526";"La Salvetat-Saint-Gilles"
"GEO";"Géographie";"28357";"Saint-Piat"
"GEO";"Géographie";"36061";"Crozon-sur-Vauvre"
"GEO";"Géographie";"33074";"Brouqueyran"
"GEO";"Géographie";"30277";"Saint-Laurent-de-Carnols"
"GEO";"Géographie";"34133";"Lavalette"
"GEO";"Géographie";"31528";"Saman"
"GEO";"Géographie";"28358";"Saint-Prest"
"GEO";"Géographie";"33075";"Bruges"
"GEO";"Géographie";"30278";"Saint-Laurent-des-Arbres"
"GEO";"Géographie";"34134";"Lavérune"
"GEO";"Géographie";"31529";"Samouillan"
"GEO";"Géographie";"28359";"Saint-Rémy-sur-Avre"
"GEO";"Géographie";"33076";"Budos"
"GEO";"Géographie";"30279";"Saint-Laurent-la-Vernède"
"GEO";"Géographie";"34135";"Lespignan"
"GEO";"Géographie";"31530";"Sana"
"GEO";"Géographie";"28360";"Saint-Sauveur-Marville"
